dataset,model,objective,seed,sequence_length,downsample,agg_feats,folds,epochs,batch_size,normalize,use_cat,device,density_prior,best_metric,lr,weight_decay,clip_grad_norm,run_tag,tune_cutoff_steps,tune_cutoff_values,tune_smooth_values,tune_alternating,score_after_train,eval_every,wandb_enabled,wandb_project,wandb_entity,wandb_group,wandb_name,wandb_mode,wandb_tags,wandb_log_artifacts,gaussian_sigma,tolerances,target_tolerances,runtime_sec,postprocess_objectives,prediction_dir,score_tolerances,score_suffix,row_type,stage,postprocess_objective,optimized_metric,metric,tolerance,score,params,source_path,run_id,run_dir,score_file,workers
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,90.0,0.6640319070133875,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,120.0,0.7101527747177354,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,150.0,0.740165374117417,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,180.0,0.7552222259115372,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,240.0,0.780614517736905,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,300.0,0.7965356591438685,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg1,mf1,mf1,360.0,0.8077390692571345,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,summary,default,seg2,,mAP,,0.519001869694109,{},experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,summary,default,seg2,,mf1,,0.6530476279601289,{},experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,summary,tuned,seg2,mAP,mAP,,0.5784484520481392,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,summary,tuned,seg2,mAP,mf1,,0.6575913289174622,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,12.0,0.0439258432566279,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,36.0,0.2728251194145422,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,60.0,0.452913392802006,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,90.0,0.5620289537040022,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,120.0,0.6368681027205066,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,150.0,0.6934002375562315,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,180.0,0.7258767852127082,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,240.0,0.7696630913560274,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,300.0,0.8021691945616218,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mAP,mAP,360.0,0.8248137998971179,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,summary,tuned,seg2,mf1,mAP,,0.5672313186973119,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,summary,tuned,seg2,mf1,mf1,,0.65796496381086,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,12.0,0.1713505944833669,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,36.0,0.4569553477077868,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,60.0,0.5943330849310906,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,90.0,0.6683755220397083,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,120.0,0.7159306174705153,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,150.0,0.7511170119287579,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
sleep,gru,seg,2,120960,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,objective_e20_bs32_eval5,3,,"['none', 10]",True,True,5.0,True,event-detection-pdf,,P3-gru-main-seeds,,offline,"paper-density-likelihood-rewrite,sleep,P3,main-seeds",True,50.0,"[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]","[12, 36, 60, 90, 120, 150, 180, 240, 300, 360]",677.6792280810005,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/predictions,,,tolerance,tuned,seg2,mf1,mf1,180.0,0.7715937898597425,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5/results/scores.csv,seed_2_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_2_objective_e20_bs32_eval5,scores.csv,
